32250000,30355985,25,ca32354f9fcbdd66,13489.1
32500000,30591604,25,51b6e5d7b6b9efaf,13710.6
32750000,30826834,25,ae20dc3583d8b5cc,13930.3
33000000,31062454,25,850d88e6dca1e34e,14165.5
33250000,31297877,25,ef7abee555359ce9,14386.7
33500000,31532975,25,e1c6d01eb8ee83e9,14603.7
33750000,31768481,25,d90a9da7f0df9b01,14816.9
34000000,32003828,25,d0628ed657f29291,15034.5
34250000,32239180,25,331237cf178d504a,15269.8
34500000,32474722,25,79ed6dfaed982f50,15510.4
34750000,32709815,25,b4ba21c76d8ca706,15735.8
35000000,32945318,25,787651fb2604b6cb,15962.8
35250000,33180250,25,c1989ef1f02ca616,16189.3
35500000,33415720,25,ea182a4cb5fb54d8,16422.1
35750000,33650800,25,e4f151e7b0eaa6e7,16650.3
36000000,33885725,25,d1bd8ea56d4aec40,16883.0
36250000,34121199,25,5104c31cb23d5a17,17120.2
36500000,34356619,25,59a5fb50e473438c,17363.1
36750000,34591654,25,0139043e15ff46c0,17603.8
37000000,34827373,25,7c61e62c03aafc03,17847.4
37250000,35062442,25,6c1b21452fea8f69,18082.8
37500000,35297797,25,ab24c15cda1892d6,18322.8
37750000,35533247,25,46db5200f3d7bf66,18567.6
38000000,35768398,25,a37658c6c9862575,18819.6
38250000,36003836,25,25df855985242b81,19063.6
38500000,36239487,25,79bbfa7b43e917c7,19309.4
38750000,36474679,25,b34dd188afa6bb14,19562.2
39000000,36709778,25,bc1256bb52b600bb,19814.6
39250000,36944962,25,aca8da3e737580ab,20065.9
39500000,37180199,25,655fa8c0f7a5559f,20313.2
39750000,37415248,25,7645c1469fbe0ee3,20560.4
40000000,37650009,25,98f845397110d3ff,20820.4
40250000,37885126,25,cc4a8297f98c73b2,21102.6
40500000,38120550,25,c5dbc75994894ebd,21359.6
40750000,38355845,25,866a556b7ca7baac,21622.7
41000000,38591304,25,7efe6f7d5fce96a4,21877.7
41250000,38826570,25,39bdd91cb20bbe94,22134.8
41500000,39061830,25,5fe55d6750369927,22393.2
41750000,39297279,25,70fa548112cbf2e2,22652.9
42000000,39532523,25,4b80698e23f7576f,22914.0
42250000,39767973,25,46b712065ea06a4e,23177.2
42500000,40003317,25,97ec3ad26a6418dc,23441.8
42750000,40238724,25,71d120c29fdf715a,23707.9
